user_id,rollcall_score,class_activity,discipline,total_quizzes_avg
2561,6,9.98,7.49,6.64
9594,6,13.98,8.82,14.1
11561,9,6.47,5.13,10.92
18765,14,8.55,11.77,6.78
13253,9,9.4,13.06,5.43
19446,8,14.74,5.39,9.37
8164,6,7.71,6.79,10.39
9144,5,13.81,8.83,12.9
5545,11,7.61,9.89,7.64
10008,14,6.32,13.34,10.41
11080,6,5.78,12.12,11.4
11856,15,6.8,11.25,8.65
15855,6,8.62,9.3,13.32
15312,11,12.75,6.85,14.34
8105,9,11.43,13.14,7.82
19132,10,7.68,7.61,13.11
13223,6,13.39,11.29,13.27
5180,12,10.36,5.1,9.34
11870,5,11.72,11.57,10.5
6496,14,9.78,5.08,12.33
12443,9,5.54,14.95,10.47
792,15,6.72,9.63,8.02
16756,11,7.26,14.78,7.69
3811,12,14.64,6.69,6.62
17248,7,10.79,6.63,6.01
9081,12,6.54,7.7,8.0
6983,10,6.5,13.56,11.4
9966,10,14.74,8.73,10.4
7759,12,14.08,12.82,13.82
11191,10,13.35,11.39,12.34
13733,13,9.45,10.89,9.03
4141,15,13.54,14.62,11.31
14375,15,6.99,5.32,5.35
8529,10,8.08,9.81,13.39
2746,7,5.68,13.86,9.35
17336,13,13.72,6.36,12.0
3360,8,11.34,10.82,14.69
5099,6,10.23,5.99,8.49
9085,15,10.39,7.18,12.91
9140,6,10.93,9.87,14.64
5531,10,7.09,12.35,5.67
14411,14,14.77,11.82,12.39
3824,6,6.18,5.29,13.32
17757,15,9.13,10.16,14.86
351,14,9.98,8.36,8.31
9421,14,5.08,10.06,7.62
3560,9,14.25,7.97,14.84
10736,10,10.67,13.49,5.27
14492,7,13.36,5.03,13.05
6668,6,6.75,13.45,7.12
14844,10,9.82,7.53,14.5
705,10,6.83,9.84,14.86
10496,7,14.36,13.94,5.64
14197,6,11.46,11.77,8.76
8200,14,7.21,7.55,14.02
12061,11,11.73,13.22,6.52
5257,8,12.32,13.49,13.77
17737,10,7.98,5.27,10.3
7310,10,5.16,12.25,12.39
1693,5,12.45,11.17,9.24
10698,8,13.97,13.51,7.57
10434,6,10.2,10.46,9.38
8011,9,12.21,5.86,6.61
1780,9,10.31,6.6,7.83
18775,12,11.21,6.18,9.95
7927,14,12.69,13.31,11.49
1048,5,13.75,5.54,8.37
10715,10,8.86,9.18,12.79
15455,8,8.32,9.77,12.3
10453,7,12.57,9.61,10.21
11641,5,8.56,11.82,11.44
929,12,11.76,13.02,14.98
1715,6,5.27,13.6,6.38
2734,9,6.04,10.36,6.94
9186,13,12.4,14.05,12.96
13423,5,7.06,14.58,8.62
17258,10,10.7,8.83,13.3
2706,5,8.8,14.77,7.67
7906,9,10.29,13.49,9.41
6523,6,12.51,10.78,7.02
18135,10,10.31,12.67,7.37
12822,10,7.3,12.14,5.72
1776,8,10.59,12.69,12.55
931,14,14.49,10.56,5.3
16337,9,9.13,8.53,8.36
19979,14,10.16,14.16,14.41
19592,5,14.61,10.71,11.97
17353,15,6.75,7.77,7.87
15718,14,6.47,6.62,5.15
13126,8,8.13,11.4,5.25
14178,7,5.54,14.32,7.99
16471,5,5.16,11.49,11.06
11080,7,6.17,10.41,14.07
4582,9,11.54,5.99,10.81
3872,13,12.31,5.41,12.6
1520,12,8.4,13.69,13.09
6976,8,13.4,14.08,7.21
1538,5,12.67,13.17,6.47
13301,5,12.08,5.64,14.6
18353,11,13.76,12.02,11.84
17949,11,13.74,7.81,10.91
11979,15,6.41,9.3,11.85
5445,14,14.71,5.01,5.18
19467,7,6.67,12.75,12.47
17445,8,8.36,10.26,9.96
978,7,12.51,10.75,10.79
4351,8,10.28,9.72,14.03
8269,15,7.8,10.09,5.31
376,14,9.06,5.28,10.38
11947,7,12.33,6.54,8.93
10277,7,8.11,5.72,5.75
10379,6,7.21,10.92,5.57
14060,9,11.18,13.62,9.15
8370,13,12.12,7.8,8.77
16462,11,9.23,6.85,10.26
15626,8,11.05,8.26,10.94
7620,13,11.76,9.01,6.94
15919,5,12.31,12.01,7.35
3614,5,11.43,12.69,6.18
235,10,6.28,5.76,12.7
2469,11,7.06,5.84,14.43
2336,14,12.22,5.57,11.12
11741,13,10.39,12.35,13.77
2007,10,5.37,8.02,5.37
3264,8,14.44,6.55,5.88
5040,5,5.25,14.32,14.8
16199,5,14.87,7.2,9.13
6729,8,9.71,8.85,6.79
6725,15,12.18,10.1,9.29
8160,10,6.08,11.03,7.56
18410,10,8.88,7.3,5.66
15802,8,13.82,7.11,13.65
3798,5,11.85,7.68,10.23
12604,6,11.27,6.55,7.75
13985,15,8.01,10.21,8.58
9999,11,9.07,7.89,9.22
11488,14,6.69,7.58,7.66
15089,15,14.09,14.48,6.02
145,9,13.92,14.43,14.5
10146,12,6.56,7.98,7.42
4166,15,6.88,12.78,5.52
4049,13,8.52,11.81,8.27
11804,9,11.7,6.39,6.91
5836,9,9.23,6.78,11.37
12560,11,14.38,8.42,5.14
424,5,9.07,8.06,12.67
11482,14,7.39,10.04,13.15
7689,13,6.27,7.76,6.1
14631,6,12.35,10.94,10.67
211,11,10.53,14.5,7.3
19995,5,10.17,8.56,10.09
3881,12,11.84,7.52,6.14
7938,6,6.55,5.04,6.32
13004,7,5.66,10.17,14.92
6141,14,10.3,6.01,5.52
9082,11,11.96,9.46,13.14
5866,13,12.6,12.85,5.23
7539,7,12.52,14.85,8.41
18095,12,13.27,12.11,14.41
9182,13,10.85,12.77,10.3
16314,12,9.8,10.93,12.03
10679,9,11.3,14.95,5.34
1003,9,14.75,7.26,10.03
11816,11,6.62,7.86,6.42
16791,12,10.69,8.45,12.07
460,5,8.22,5.03,12.36
6708,7,8.63,7.45,8.96
16582,8,14.25,8.63,8.64
3359,6,14.72,8.71,11.04
4282,15,11.84,13.51,6.94
1934,9,11.28,5.87,13.99
8694,15,14.77,14.28,10.12
17041,6,12.45,11.74,8.81
1233,14,6.86,9.81,6.85
15874,15,11.33,14.28,12.06
17284,8,6.72,13.26,12.74
1937,6,8.32,5.41,6.86
17695,14,6.67,12.47,10.7
14891,8,5.44,5.41,13.1
14481,10,7.69,12.71,14.28
9697,15,14.35,14.94,5.18
7392,11,13.29,10.81,14.58
2123,8,14.63,10.45,6.91
10089,7,14.22,11.84,9.58
16096,9,7.04,7.3,13.51
7062,8,13.78,9.66,6.51
3041,7,7.24,5.19,9.87
12039,11,6.17,13.68,6.72
12357,12,13.39,10.24,13.82
1686,7,14.47,5.48,7.79
11475,6,11.78,14.03,8.52
11249,5,12.14,6.72,12.17
8241,8,8.9,9.13,7.29
12772,14,13.07,10.96,14.28
367,12,14.95,6.35,8.77
14587,12,6.74,8.95,8.07
8249,7,10.77,14.76,5.2
2293,13,10.43,13.25,9.61
13925,8,5.5,9.68,6.7
19751,9,5.92,13.36,12.81
13081,5,14.01,9.34,12.6
2122,13,12.1,7.18,12.54
13493,7,14.15,12.21,12.84
14758,10,12.24,12.63,9.82
7705,13,7.3,14.17,10.66
15812,14,5.81,12.94,12.99
7315,9,13.68,5.73,12.45
8092,7,6.1,10.33,14.33
5427,7,5.51,10.75,14.44
2094,13,5.61,13.02,9.53
16095,9,6.47,12.55,7.16
4329,15,5.2,5.36,5.92
17299,8,6.12,5.28,10.71
19623,15,8.87,8.34,7.17
1702,7,8.1,13.59,13.06
14201,7,11.68,6.54,6.51
15103,9,13.94,11.09,5.52
1812,8,5.85,7.11,10.38
9815,5,9.7,12.65,8.35
4897,10,13.55,10.04,12.92
10046,10,7.14,11.8,12.62
5866,13,9.17,7.19,11.19
9386,5,8.56,6.36,14.69
14641,14,6.79,11.15,7.03
18448,14,5.32,6.69,9.34
2620,8,13.27,11.85,13.47
9232,9,8.5,7.59,11.34
10501,7,5.8,9.74,5.05
12694,7,6.71,11.13,11.72
2889,14,5.5,7.18,5.08
7537,15,8.69,14.8,11.26
8890,10,12.69,10.95,13.4
3581,12,8.12,9.91,14.01
4054,11,6.45,8.35,6.43
7608,12,9.29,9.05,13.34
16037,14,7.79,7.66,5.6
9002,11,14.83,10.05,8.06
2561,6,13.21,6.43,10.24
6946,8,6.69,7.38,8.23
1259,11,5.01,13.22,12.19
5121,11,5.28,12.0,9.92
4540,9,7.87,11.32,7.69
16135,7,12.01,11.96,8.75
8810,15,7.94,9.66,11.82
19296,9,7.69,7.65,13.1
14421,8,11.05,11.22,8.12
9611,12,10.81,5.08,10.0
13237,9,13.07,8.7,5.34
3596,11,11.61,5.87,8.63
2677,13,11.45,12.64,6.54
19536,12,10.49,8.14,15.0
1778,10,6.54,14.71,13.24
15319,7,5.63,6.24,8.17
19518,12,6.76,8.33,14.22
10037,9,5.56,7.6,5.54
15466,9,6.68,14.71,9.21
4296,11,9.06,11.35,11.64
10640,11,12.96,14.25,13.41
4061,11,5.31,5.12,7.94
7295,5,7.3,8.18,12.48
7101,9,10.27,6.04,9.22
12762,6,10.43,14.01,13.14
6778,11,14.68,7.07,13.83
19274,15,12.35,11.68,5.72
10848,11,13.39,7.78,14.14
12386,9,9.08,14.47,14.94
7247,5,14.48,6.52,7.25
5685,6,6.79,10.46,5.71
5668,14,14.4,5.48,14.69
17266,12,10.16,12.43,7.33
13624,6,10.56,13.84,14.74
15655,14,6.43,9.31,7.92
12921,14,7.9,7.51,12.91
12627,5,13.35,14.91,5.9
15784,7,9.06,7.96,5.3
15028,5,11.81,13.6,10.58
10623,9,13.33,11.98,11.85
18893,7,12.05,7.97,11.83
2906,6,6.61,5.69,12.07
8092,11,6.18,7.79,14.63
9373,8,10.58,13.35,9.67
1134,5,9.58,11.52,10.3
7630,6,6.46,11.89,5.68
14251,6,7.68,8.73,9.8
16536,7,11.57,12.26,5.62
6584,9,14.14,5.85,12.77
14643,6,6.06,13.83,12.28
9375,7,7.51,10.13,5.86
11992,8,7.73,10.66,13.46
2152,9,11.35,12.5,7.79
7029,12,13.66,8.69,7.23
13689,7,12.71,8.56,10.85
17596,7,5.57,5.47,11.49
11557,10,7.63,5.93,12.73
17833,15,10.31,7.27,7.64
1429,7,7.47,7.08,11.77
3710,10,10.9,8.38,12.03
9042,15,13.14,13.61,10.19
2997,12,5.13,14.78,13.04
8849,10,5.78,9.31,7.05
17570,15,11.45,11.84,12.21
14853,10,11.4,9.05,8.54
8587,9,10.76,9.89,10.22
8167,9,7.45,9.48,10.02
11208,7,10.1,5.38,14.49
529,12,14.84,10.13,10.77
4213,13,7.15,6.35,11.85
11266,9,13.24,8.84,6.17
4968,5,10.83,11.79,10.76
14154,15,11.34,8.83,11.45
3438,8,10.59,10.74,11.29
17166,10,13.47,6.68,5.24
19789,14,6.28,14.37,10.67
1754,8,14.65,10.6,9.53
10486,7,5.11,5.8,14.2
8598,13,5.54,10.05,10.8
17405,14,9.3,12.42,11.43
14351,11,5.47,11.94,14.01
19662,5,8.59,6.81,13.42
3990,10,8.42,5.05,10.17
7648,8,11.33,6.34,8.13
12389,9,13.23,11.6,12.3
11598,11,13.12,5.96,8.06
14030,8,7.68,5.8,12.85
14417,9,14.35,8.66,7.18
18511,7,11.59,5.19,11.84
14413,14,11.84,8.28,13.04
3812,10,9.85,8.7,10.02
5703,11,11.58,14.28,5.65
19443,10,13.64,9.01,12.14
3546,13,5.2,7.3,12.95
11524,15,9.31,14.62,8.2
9439,10,8.85,12.92,10.87
13446,6,9.45,10.21,8.64
2405,10,12.5,5.08,11.34
2854,6,10.43,9.55,7.49
18851,6,7.58,10.23,9.42
17291,12,12.06,10.9,10.98
16142,5,10.73,12.8,7.99
11713,9,14.28,12.76,12.23
11825,9,5.51,5.35,13.43
8408,15,10.19,7.61,13.51
7973,10,10.26,9.95,11.44
21,12,14.28,6.87,8.76
19163,7,5.95,12.53,10.07
8663,7,5.09,14.14,13.75
10153,14,5.06,5.17,5.02
8359,10,11.98,7.83,6.99
12537,14,10.95,10.52,5.47
19918,7,14.36,13.37,6.79
7424,11,14.45,13.64,5.02
897,5,10.59,5.33,10.39
13335,14,5.27,11.56,9.08
6967,13,8.3,7.35,6.71
8437,11,11.78,8.38,14.7
17344,7,12.55,7.48,9.41
17088,12,5.57,5.89,6.06
12521,14,14.74,6.54,12.24
132,7,11.1,12.16,9.93
2348,11,7.94,13.38,11.7
17284,5,5.47,13.54,8.58
16287,11,14.53,9.77,14.22
6060,13,10.26,6.03,8.86
2882,13,14.61,10.52,8.43
7958,5,13.24,9.4,10.04
8213,13,8.86,12.99,7.9
18475,7,14.65,11.7,13.32
18586,8,12.2,7.4,10.95
604,11,13.95,9.38,10.37
17657,11,11.97,9.21,5.49
16135,5,13.18,9.59,8.06
6290,8,13.49,9.81,10.29
17418,8,12.56,14.83,13.27
19561,8,8.73,9.02,13.96
3723,6,5.64,10.79,13.1
15421,5,10.58,14.27,12.24
18189,12,14.58,13.09,7.83
17464,9,5.7,5.15,5.33
17036,11,11.13,5.44,14.72
13161,5,12.04,7.13,5.73
7465,7,6.94,8.52,8.26
14811,10,7.58,12.79,6.11
4206,5,9.35,7.41,5.84
6723,6,13.99,12.57,9.28
7691,12,7.13,13.47,10.1
9449,7,13.81,6.5,5.78
6604,13,5.98,8.51,7.33
15827,8,9.2,8.75,11.69
18665,13,8.81,8.92,11.05
19394,14,14.52,13.61,5.4
11331,11,6.06,5.41,11.47
19473,8,8.53,9.93,11.65
3099,13,14.0,5.39,10.51
15269,8,10.96,7.76,6.23
10188,12,9.02,10.72,11.52
17483,14,11.29,9.18,14.23
6021,7,14.21,8.74,9.75
935,10,9.43,11.46,10.36
4748,6,14.71,6.41,11.51
6792,14,7.74,7.21,8.57
18053,8,9.9,11.73,12.09
2393,11,6.15,10.08,13.19
3849,9,13.11,5.21,7.24
18756,8,6.98,6.46,14.13
15231,8,6.25,11.49,9.84
11933,7,13.76,7.8,7.11
4435,14,5.27,5.4,12.06
18288,14,9.95,13.12,6.98
14037,15,9.52,6.59,8.31
16622,6,11.93,11.74,7.8
12724,7,13.92,12.23,9.04
1800,8,9.18,6.18,8.64
9074,12,9.16,13.49,8.35
7307,11,8.48,8.59,13.91
3918,7,5.94,13.16,8.34
19528,13,11.35,9.65,12.33
15865,5,6.29,8.7,5.54
4548,14,11.22,12.02,8.42
2081,14,9.09,11.65,12.65
3014,12,7.0,7.55,12.11
9010,5,12.49,8.05,8.94
14576,15,10.43,9.26,7.43
6924,11,7.32,7.26,5.44
19274,7,8.87,8.09,8.74
3767,15,8.18,14.27,9.04
17727,14,7.02,9.32,14.21
9587,6,9.45,5.08,7.36
1375,6,12.21,11.34,10.46
13168,9,5.37,6.06,6.05
2292,12,10.28,8.11,12.19
19781,13,9.9,9.19,13.09
7601,15,14.13,9.82,7.14
7618,12,14.53,5.3,8.11
12451,5,11.89,5.81,12.86
11145,10,5.35,5.6,13.52
14692,9,13.73,8.41,12.74
6864,12,13.09,7.63,8.33
11623,12,6.52,6.49,7.52
14677,7,6.67,5.24,12.97
13516,5,11.29,9.3,8.2
2886,10,5.83,5.79,10.08
3624,11,14.09,8.47,12.89
3046,9,5.69,8.81,14.6
2697,12,6.31,13.95,11.99
9716,15,10.61,8.79,10.41
14992,11,9.8,6.57,13.19
16958,12,10.52,11.55,12.44
4649,10,10.07,12.76,11.84
14979,5,11.24,6.19,6.03
16541,10,9.19,14.6,7.76
10004,7,13.63,8.04,7.89
2953,13,12.64,12.71,6.83
18029,15,9.23,13.23,11.82
16164,10,14.51,7.3,12.08
10982,14,7.89,12.74,12.02
6548,13,8.04,5.07,13.13
16074,12,5.25,14.63,10.41
8014,10,8.81,10.43,14.65
5999,5,8.38,14.97,14.44
13115,9,5.02,11.75,8.54
16896,9,14.43,10.82,10.11
1102,13,8.08,12.01,10.62
12331,11,6.35,9.26,14.78
9139,10,9.1,12.44,14.15
6597,5,12.4,7.3,11.13
6570,8,6.32,14.22,8.59
5588,5,12.14,12.58,7.23
15230,12,12.85,9.25,9.17
4376,6,11.37,7.58,10.16
17659,13,12.04,8.06,14.86
6374,10,5.05,14.09,8.54
12100,9,13.76,6.25,14.25
18378,9,12.53,5.66,8.33
6002,13,13.05,8.76,11.12
8011,15,5.73,6.25,11.7
14605,14,9.61,8.67,8.99
17120,11,12.65,5.65,11.86
17317,9,12.72,13.5,11.38
609,9,10.13,14.01,13.92
12487,6,11.93,10.19,8.73
10310,7,14.4,12.04,7.15
8400,12,14.77,13.39,5.07
19940,11,7.19,13.52,8.94
915,7,12.31,13.97,5.6
5140,13,12.94,13.7,14.3
17860,12,11.3,8.15,7.74
16052,8,9.31,11.46,12.44
3322,10,8.98,7.55,7.27
17676,9,11.97,7.83,11.16
1052,13,6.69,13.69,8.63
12589,5,7.88,7.7,11.37
6067,12,6.65,14.78,10.38
11858,11,13.32,11.9,8.82
19278,10,12.03,7.26,5.81
6100,14,12.47,8.96,7.64
3311,8,5.95,14.88,11.88
6125,13,11.72,11.17,9.53
2669,8,8.05,10.95,5.13
2589,12,13.11,14.01,13.13
9306,9,9.6,11.01,8.03
10412,8,11.95,8.17,8.39
6192,12,9.07,6.75,9.79
12164,15,7.09,7.34,8.64
657,11,12.82,14.08,11.8
15287,10,13.61,9.94,9.3
11358,7,5.29,10.98,6.38
19680,6,12.77,6.0,14.68
1232,9,10.45,8.73,11.83
12613,10,9.02,9.67,8.67
11139,13,5.47,14.62,14.13
7218,8,8.4,14.82,9.51
1130,12,9.22,9.65,7.78
17813,13,11.38,12.62,11.45
8599,8,5.72,6.48,14.3
3989,9,12.84,8.05,12.68
9148,15,14.69,7.49,11.87
3651,8,7.38,13.13,10.63
4734,14,7.4,6.93,8.91
284,15,6.8,7.61,10.65
1837,11,12.56,6.01,12.63
8281,13,7.99,11.19,9.51
6363,10,12.41,5.2,14.15
17074,10,13.96,5.88,5.21
7884,7,7.71,7.17,11.26
7372,10,13.29,10.25,8.78
3100,9,8.21,13.79,6.62
15390,13,8.65,14.6,13.5
2992,15,9.18,11.7,12.67
14885,12,8.88,5.34,12.83
12813,12,13.84,7.26,5.72
2553,15,11.33,8.33,13.79
2189,15,5.29,9.78,9.73
8342,8,13.66,14.11,6.83
15865,9,10.12,14.03,14.55
9280,14,8.85,12.21,6.21
7919,5,9.09,11.23,13.6
7590,10,11.05,9.64,5.55
15462,9,6.98,12.82,7.4
14311,5,14.8,9.0,9.49
11144,7,14.61,7.91,10.64
12709,15,8.18,13.02,10.22
16046,10,12.77,8.86,5.29
402,11,7.33,12.34,9.84
11732,11,13.05,7.51,13.54
15859,15,11.89,7.43,6.83
8374,9,12.28,12.96,13.01
9078,6,6.05,7.33,7.36
266,7,8.84,13.86,8.87
19872,6,5.14,5.22,10.9
16809,8,11.76,11.45,7.66
5934,14,8.8,14.49,11.5
7509,15,9.35,7.91,12.55
4790,8,13.54,8.14,5.73
16384,11,5.13,7.79,5.83
1552,14,5.65,11.97,11.26
18507,8,9.78,13.27,5.14
19849,14,9.75,12.18,10.72
10839,9,9.88,9.03,7.87
8813,5,9.08,14.63,8.49
17523,5,12.27,14.35,11.33
5167,8,10.76,9.95,8.86
552,7,9.44,12.5,5.16
6479,11,13.61,14.5,6.81
6804,5,8.93,14.12,13.1
15994,13,11.58,10.61,10.66
10274,13,6.81,13.69,12.8
2620,5,11.88,11.93,14.81
9910,9,7.03,10.05,9.44
16419,10,9.62,12.73,11.85
7345,6,6.42,10.13,6.11
17500,9,12.3,10.55,14.22
3685,8,10.09,11.99,8.87
1593,8,11.4,6.91,11.21
19395,5,8.79,11.48,14.57
11509,15,14.72,9.31,5.02
9858,11,7.69,7.79,11.19
16102,12,12.71,7.24,11.32
17061,10,14.89,7.51,13.34
10575,9,12.74,8.28,11.12
1244,15,10.34,11.17,7.68
6877,15,8.75,7.71,11.98
7628,11,9.82,6.13,6.46
5481,15,14.06,14.98,5.59
971,14,13.27,10.77,12.42
7976,9,9.92,6.82,13.74
17911,9,11.81,12.18,7.62
17507,13,9.23,13.5,7.03
18053,12,11.63,10.09,12.22
16858,8,5.36,14.41,13.98
17960,7,7.91,9.3,9.84
18859,14,8.46,9.46,10.16
16475,13,9.07,7.4,5.98
3011,13,11.54,9.16,7.44
805,10,8.04,7.45,6.14
1007,13,5.75,5.62,5.98
19360,5,12.57,11.73,14.0
1908,13,7.79,5.45,12.56
19507,13,12.09,9.25,11.32
5546,9,10.13,7.32,13.07
104,7,12.64,8.58,12.71
17375,12,8.45,14.94,5.76
8013,9,14.49,10.53,6.91
10108,7,9.42,6.12,11.56
13818,11,11.83,9.48,8.37
9707,7,7.09,6.42,12.95
17818,12,7.98,14.35,13.65
14709,14,11.83,9.18,11.3
10028,15,14.67,9.98,10.88
14651,12,8.22,10.57,14.24
2205,7,7.97,8.73,11.62
8160,8,5.54,10.02,14.83
18264,14,7.88,8.26,6.95
10427,14,9.74,10.32,8.66
5302,9,10.72,7.79,13.31
7636,11,11.34,5.99,12.73
3808,6,7.37,13.7,8.41
8618,12,5.78,9.08,10.18
9241,7,9.91,8.05,7.09
5807,10,10.86,6.76,8.73
12163,15,13.58,13.44,14.34
5429,5,5.11,12.9,13.61
11583,12,12.84,11.08,13.26
18981,7,10.43,14.61,9.19
12000,5,10.13,10.96,11.58
19151,12,14.24,14.84,12.04
11328,14,11.64,9.01,6.06
4465,6,12.08,10.42,14.43
319,10,8.2,9.16,9.7
9758,6,14.14,10.96,7.88
17336,14,6.36,9.16,7.39
14825,7,9.63,13.77,9.62
12516,11,7.21,12.59,10.34
13019,15,8.43,8.16,6.5
13115,14,14.17,7.65,10.45
17727,13,10.07,6.06,10.27
14957,9,8.47,5.3,9.29
17610,11,7.9,5.36,14.46
707,9,8.04,5.91,8.11
13839,6,5.51,13.58,9.1
352,9,5.32,9.59,7.17
15084,8,7.07,10.22,8.09
14655,15,11.24,11.61,8.02
7152,11,6.47,14.78,9.51
17173,7,9.87,10.1,5.09
12264,14,14.75,7.88,13.67
9926,11,10.65,12.03,11.81
13704,15,6.61,6.57,8.98
15124,12,11.0,8.99,7.42
6994,13,12.62,14.42,7.27
8704,6,10.27,13.06,8.33
16560,12,12.58,13.38,7.88
17158,13,8.5,5.17,11.61
19373,13,6.83,12.34,13.14
12578,8,14.9,9.55,11.86
16742,14,8.1,5.74,5.37
3182,14,11.89,12.28,13.83
3215,11,13.66,11.77,14.69
18957,6,8.94,6.8,10.39
7919,6,13.5,14.7,10.89
11130,14,8.02,5.25,7.11
3532,6,7.74,12.71,13.63
6870,9,9.99,13.14,11.57
4186,10,6.6,11.13,8.47
13243,8,12.75,12.83,10.45
4916,6,10.45,12.1,12.74
529,8,6.11,13.42,13.82
3183,5,9.47,11.98,6.45
11575,6,11.08,13.07,6.73
10368,13,7.04,12.38,9.99
8299,6,7.45,14.21,14.61
17565,8,12.46,6.24,7.3
2130,6,5.51,8.75,5.53
17890,5,6.69,11.27,8.91
13050,14,14.2,6.13,7.5
3655,12,11.41,11.63,9.73
5828,12,8.01,5.59,11.74
2635,14,8.88,13.15,8.84
8861,8,5.08,7.5,13.71
11098,10,6.21,8.47,11.3
7573,12,7.14,5.38,5.83
8298,10,8.77,11.14,10.51
16396,5,6.95,9.12,14.09
18412,7,9.45,14.19,5.8
1594,6,5.81,13.97,12.69
12111,12,14.09,8.89,6.82
2524,12,5.48,10.42,7.97
18636,8,13.95,11.2,6.16
6170,8,12.51,7.19,10.95
9810,5,10.37,6.03,6.06
14906,12,8.51,7.86,9.65
4594,15,7.47,8.93,8.46
13334,10,12.32,5.5,5.24
4108,5,9.99,12.19,11.11
16527,9,14.87,14.67,13.29
1396,13,10.85,8.67,6.59
9691,5,8.7,12.36,8.65
16157,10,10.67,7.59,8.61
304,12,14.03,7.29,9.6
4847,12,11.74,14.79,10.2
9011,13,9.94,8.22,12.14
16445,6,5.91,9.58,5.38
12015,9,8.58,10.58,5.25
10913,9,10.3,5.14,13.78
13707,10,7.12,8.1,6.39
10190,11,12.11,14.05,5.3
2601,10,5.46,11.19,6.25
1301,14,6.72,9.36,10.81
5578,14,13.09,14.76,12.89
19436,13,10.64,10.86,12.76
7813,14,5.34,14.02,6.08
13549,12,10.67,7.79,7.01
2264,6,9.1,13.63,9.66
12760,10,14.97,8.09,6.79
16281,7,9.59,6.25,14.03
8047,5,12.68,11.82,5.3
18925,7,12.0,14.38,9.74
10819,8,8.23,11.19,13.14
3539,14,5.31,13.48,9.63
12289,10,14.63,9.42,14.36
17201,11,8.49,13.24,13.53
16168,8,12.23,7.34,7.07
12849,11,11.64,9.52,6.03
2038,12,11.41,10.23,14.66
18141,5,5.81,13.88,13.23
19080,14,7.44,6.57,10.41
5202,9,10.76,9.66,12.14
2519,15,14.36,9.93,12.27
19244,5,13.19,12.48,8.52
17523,10,9.01,7.68,13.62
5620,8,13.84,9.79,7.49
3138,10,6.1,11.63,9.74
3305,6,7.61,6.62,8.65
16450,12,9.01,6.43,9.6
11355,15,11.88,10.57,14.83
1356,13,7.44,6.99,5.96
15889,10,13.16,12.83,12.4
3181,6,12.41,8.09,5.87
17088,12,12.66,7.65,5.7
239,9,10.28,10.48,12.94
16092,6,10.01,9.87,12.01
10923,10,6.08,6.27,13.61
15780,13,5.57,7.66,11.26
10449,8,6.59,14.64,9.31
14807,15,9.64,13.79,5.88
7897,10,12.08,13.49,9.03
3066,8,10.55,8.28,9.37
16925,9,13.24,8.82,7.15
4494,7,12.45,7.4,5.13
8934,8,11.53,9.88,6.73
14964,15,10.98,6.79,10.33
6376,13,14.48,9.09,12.69
4641,7,10.06,12.66,13.71
11161,15,8.99,11.52,8.0
3251,10,11.32,14.4,13.15
14785,11,9.56,9.42,13.33
5144,12,13.2,10.39,9.01
1103,10,5.56,11.16,12.09
18329,8,10.61,5.31,10.77
6677,6,12.88,5.17,5.9
6149,6,10.84,12.14,12.75
10803,6,6.69,13.34,14.73
768,8,11.13,12.4,13.55
12199,5,13.67,9.94,14.97
5045,14,6.36,12.83,6.13
12033,12,10.02,14.4,12.75
5372,5,14.96,9.95,8.33
11807,5,13.49,7.57,5.3
645,14,14.26,7.2,8.47
4681,14,7.54,13.2,12.66
19837,15,14.75,7.73,11.45
1793,5,14.93,13.32,11.69
12015,8,5.75,6.76,10.37
10539,11,10.35,14.21,12.27
8372,13,8.69,11.9,6.33
12233,12,12.09,5.67,11.44
19975,11,7.1,11.31,8.21
1612,10,13.58,14.44,11.82
14750,11,7.82,12.27,10.54
18240,14,13.37,14.74,14.05
11346,6,9.54,14.81,8.27
7985,5,5.23,12.95,5.51
17246,15,6.82,11.03,6.95
13697,10,13.74,8.16,9.19
11001,5,13.95,14.86,5.02
16526,7,12.55,12.34,13.58
4559,15,12.4,10.8,14.17
17926,11,13.43,5.52,7.75
16261,7,13.49,9.93,7.68
19930,6,11.17,8.53,5.79
19578,13,13.18,14.16,11.16
18885,7,6.63,9.86,10.15
859,15,6.43,10.74,9.07
8952,6,6.23,11.99,9.48
936,11,10.31,13.83,9.44
17520,7,6.74,11.03,10.98
5327,9,11.65,12.09,8.68
7110,12,8.73,5.17,10.32
5460,14,11.64,11.39,13.79
6517,13,6.9,10.61,7.91
6900,9,11.05,6.49,10.58
11655,8,5.14,11.3,10.97
14408,7,11.05,5.47,14.8
14080,13,14.86,11.87,14.32
17174,15,8.79,11.65,11.49
8597,15,14.39,13.78,9.0
10069,11,7.85,7.34,14.95
2333,12,11.32,7.25,13.97
11907,8,9.5,5.11,9.0
15840,12,12.42,10.71,14.97
17383,11,9.82,11.3,13.84
1172,13,7.17,14.52,14.4
18928,7,6.15,7.32,14.0
8603,6,10.84,6.99,7.05
17478,13,11.23,11.4,11.31
11610,11,8.7,8.07,5.45
18496,15,14.78,5.12,13.81
8676,8,9.14,14.46,11.5
15033,12,12.64,5.17,10.21
19243,11,7.8,14.63,6.01
2110,7,10.39,6.41,10.97
5002,11,7.56,13.22,5.27
6116,15,11.8,12.46,9.37
14610,9,11.91,13.5,9.37
3734,11,13.41,8.93,13.86
