user_id,rollcall_score,class_activity,discipline,total_quizzes_avg,position
17448,10,14.89,8.8,10.77,E
19537,5,12.52,7.36,12.22,A
19309,15,7.47,7.16,7.74,C
3615,7,10.83,9.36,7.39,D
12877,6,12.64,9.93,7.43,E
3667,13,9.34,6.08,13.2,E
18914,12,6.78,7.09,8.78,D
4466,12,7.94,10.35,13.08,D
19892,10,7.19,11.09,8.19,F
10443,6,9.26,6.12,7.38,E
12075,13,6.55,12.75,10.06,F
18306,13,10.09,9.36,11.42,D
13368,14,11.94,14.68,7.51,F
5905,5,14.05,14.74,11.7,A
16571,10,13.5,13.57,12.75,D
3350,9,7.75,14.24,14.93,B
1463,11,12.13,12.39,7.5,D
18587,13,10.3,10.74,14.44,D
15540,8,11.98,8.38,9.68,E
17560,9,13.71,10.05,10.34,E
8794,15,7.29,8.45,5.13,C
17448,13,11.1,13.15,10.36,F
916,11,10.54,6.79,12.99,E
10640,6,5.64,12.3,10.11,B
13980,13,12.94,11.85,12.0,D
13203,14,9.08,6.28,11.17,C
6921,15,10.0,13.87,9.41,F
5708,15,9.9,14.53,14.57,B
4728,9,7.45,7.89,7.24,D
6408,11,12.94,8.75,14.73,A
9875,14,9.26,5.72,7.69,C
9850,6,8.87,9.29,12.38,A
6438,15,7.23,12.58,6.41,F
15606,13,10.57,12.12,14.12,D
5440,6,13.26,14.39,11.97,A
8174,11,12.44,7.31,9.91,E
5994,12,5.51,5.65,9.49,D
449,8,13.67,8.09,10.94,E
8186,11,14.83,10.71,9.49,E
18438,11,10.32,12.02,5.75,F
19780,11,11.61,5.19,9.52,E
5220,11,5.06,10.5,13.59,B
631,12,11.81,13.76,10.79,D
19890,6,14.09,11.42,11.66,A
15687,13,6.52,10.74,7.61,F
5454,13,7.47,11.61,12.85,B
1540,15,5.58,11.93,12.61,F
11457,7,8.34,13.9,10.31,B
11908,12,7.55,11.4,12.79,B
2548,5,11.79,13.82,8.17,D
12857,12,11.65,13.94,9.2,F
12925,11,5.66,8.37,11.25,D
8200,15,14.45,7.54,6.74,C
8646,13,14.64,5.14,6.23,C
9574,11,10.18,6.03,5.73,C
6514,13,11.42,5.65,7.49,C
11243,11,6.1,14.18,9.55,F
12503,15,10.14,13.7,5.88,F
18646,7,11.49,14.8,6.27,D
7777,9,9.97,12.35,6.77,D
7889,8,14.08,8.26,7.19,E
13514,13,10.43,6.7,11.86,E
19432,12,6.83,7.54,11.87,D
10885,7,10.02,7.66,6.44,E
4478,9,6.8,14.03,9.8,B
12284,13,9.55,9.76,8.67,C
7929,10,9.5,9.73,13.34,A
16994,9,9.71,7.2,7.97,E
4778,13,9.25,5.21,12.61,E
2701,14,14.35,11.09,14.46,D
11698,15,7.75,6.59,10.05,C
5512,8,7.37,11.73,5.66,F
13403,10,5.28,8.12,6.64,F
12170,6,6.84,13.14,9.21,B
13109,6,5.67,13.32,13.12,B
6509,9,13.97,13.46,14.24,A
15831,5,14.95,6.35,9.01,E
19224,12,10.04,10.54,12.34,D
1431,15,13.46,11.15,6.33,C
16815,5,6.74,13.1,9.34,B
11434,11,14.66,11.49,12.63,E
16310,13,11.45,13.75,5.43,F
12507,8,5.86,12.48,14.43,B
5872,11,11.81,13.82,12.59,D
4436,8,14.39,7.31,7.23,E
10160,13,6.8,8.49,13.49,D
9708,6,14.69,12.36,8.21,E
2561,6,9.98,7.49,6.64,E
9594,6,13.98,8.82,14.1,A
11561,9,6.47,5.13,10.92,D
18765,14,8.55,11.77,6.78,F
13253,9,9.4,13.06,5.43,F
19446,8,14.74,5.39,9.37,E
8164,6,7.71,6.79,10.39,A
9144,5,13.81,8.83,12.9,A
5545,11,7.61,9.89,7.64,F
10008,14,6.32,13.34,10.41,F
11080,6,5.78,12.12,11.4,B
11856,15,6.8,11.25,8.65,F
15855,6,8.62,9.3,13.32,A
15312,11,12.75,6.85,14.34,E
8105,9,11.43,13.14,7.82,D
19132,10,7.68,7.61,13.11,A
13223,6,13.39,11.29,13.27,A
5180,12,10.36,5.1,9.34,E
11870,5,11.72,11.57,10.5,A
6496,14,9.78,5.08,12.33,E
12443,9,5.54,14.95,10.47,B
792,15,6.72,9.63,8.02,F
16756,11,7.26,14.78,7.69,F
3811,12,14.64,6.69,6.62,C
17248,7,10.79,6.63,6.01,E
9081,12,6.54,7.7,8.0,F
6983,10,6.5,13.56,11.4,B
9966,10,14.74,8.73,10.4,E
7759,12,14.08,12.82,13.82,D
11191,10,13.35,11.39,12.34,D
13733,13,9.45,10.89,9.03,F
4141,15,13.54,14.62,11.31,F
14375,15,6.99,5.32,5.35,C
8529,10,8.08,9.81,13.39,B
2746,7,5.68,13.86,9.35,B
17336,13,13.72,6.36,12.0,E
3360,8,11.34,10.82,14.69,A
5099,6,10.23,5.99,8.49,E
9085,15,10.39,7.18,12.91,D
9140,6,10.93,9.87,14.64,A
5531,10,7.09,12.35,5.67,F
14411,14,14.77,11.82,12.39,D
3824,6,6.18,5.29,13.32,A
17757,15,9.13,10.16,14.86,D
351,14,9.98,8.36,8.31,C
9421,14,5.08,10.06,7.62,F
3560,9,14.25,7.97,14.84,A
10736,10,10.67,13.49,5.27,F
14492,7,13.36,5.03,13.05,E
6668,6,6.75,13.45,7.12,B
14844,10,9.82,7.53,14.5,A
705,10,6.83,9.84,14.86,B
10496,7,14.36,13.94,5.64,D
14197,6,11.46,11.77,8.76,D
8200,14,7.21,7.55,14.02,D
12061,11,11.73,13.22,6.52,F
5257,8,12.32,13.49,13.77,A
17737,10,7.98,5.27,10.3,E
7310,10,5.16,12.25,12.39,B
1693,5,12.45,11.17,9.24,A
10698,8,13.97,13.51,7.57,D
10434,6,10.2,10.46,9.38,A
8011,9,12.21,5.86,6.61,E
1780,9,10.31,6.6,7.83,E
18775,12,11.21,6.18,9.95,E
7927,14,12.69,13.31,11.49,D
1048,5,13.75,5.54,8.37,E
10715,10,8.86,9.18,12.79,D
15455,8,8.32,9.77,12.3,A
10453,7,12.57,9.61,10.21,A
11641,5,8.56,11.82,11.44,B
929,12,11.76,13.02,14.98,B
1715,6,5.27,13.6,6.38,B
2734,9,6.04,10.36,6.94,F
9186,13,12.4,14.05,12.96,D
13423,5,7.06,14.58,8.62,B
17258,10,10.7,8.83,13.3,A
2706,5,8.8,14.77,7.67,B
7906,9,10.29,13.49,9.41,D
6523,6,12.51,10.78,7.02,D
18135,10,10.31,12.67,7.37,F
12822,10,7.3,12.14,5.72,F
1776,8,10.59,12.69,12.55,B
931,14,14.49,10.56,5.3,C
16337,9,9.13,8.53,8.36,D
19979,14,10.16,14.16,14.41,B
19592,5,14.61,10.71,11.97,A
17353,15,6.75,7.77,7.87,C
15718,14,6.47,6.62,5.15,C
13126,8,8.13,11.4,5.25,F
14178,7,5.54,14.32,7.99,B
16471,5,5.16,11.49,11.06,B
11080,7,6.17,10.41,14.07,B
4582,9,11.54,5.99,10.81,E
3872,13,12.31,5.41,12.6,E
1520,12,8.4,13.69,13.09,B
6976,8,13.4,14.08,7.21,D
1538,5,12.67,13.17,6.47,D
13301,5,12.08,5.64,14.6,A
18353,11,13.76,12.02,11.84,D
17949,11,13.74,7.81,10.91,E
11979,15,6.41,9.3,11.85,F
5445,14,14.71,5.01,5.18,C
19467,7,6.67,12.75,12.47,B
17445,8,8.36,10.26,9.96,D
978,7,12.51,10.75,10.79,A
4351,8,10.28,9.72,14.03,A
8269,15,7.8,10.09,5.31,F
376,14,9.06,5.28,10.38,C
11947,7,12.33,6.54,8.93,E
10277,7,8.11,5.72,5.75,E
10379,6,7.21,10.92,5.57,D
14060,9,11.18,13.62,9.15,D
8370,13,12.12,7.8,8.77,C
16462,11,9.23,6.85,10.26,D
15626,8,11.05,8.26,10.94,A
7620,13,11.76,9.01,6.94,C
15919,5,12.31,12.01,7.35,D
3614,5,11.43,12.69,6.18,D
235,10,6.28,5.76,12.7,A
2469,11,7.06,5.84,14.43,A
2336,14,12.22,5.57,11.12,E
11741,13,10.39,12.35,13.77,D
2007,10,5.37,8.02,5.37,F
3264,8,14.44,6.55,5.88,E
5040,5,5.25,14.32,14.8,B
16199,5,14.87,7.2,9.13,E
6729,8,9.71,8.85,6.79,D
6725,15,12.18,10.1,9.29,C
8160,10,6.08,11.03,7.56,F
18410,10,8.88,7.3,5.66,C
15802,8,13.82,7.11,13.65,A
3798,5,11.85,7.68,10.23,A
12604,6,11.27,6.55,7.75,E
13985,15,8.01,10.21,8.58,F
9999,11,9.07,7.89,9.22,D
11488,14,6.69,7.58,7.66,C
15089,15,14.09,14.48,6.02,C
145,9,13.92,14.43,14.5,A
10146,12,6.56,7.98,7.42,F
4166,15,6.88,12.78,5.52,F
4049,13,8.52,11.81,8.27,F
11804,9,11.7,6.39,6.91,E
5836,9,9.23,6.78,11.37,A
12560,11,14.38,8.42,5.14,C
424,5,9.07,8.06,12.67,A
11482,14,7.39,10.04,13.15,D
7689,13,6.27,7.76,6.1,C
14631,6,12.35,10.94,10.67,A
211,11,10.53,14.5,7.3,F
19995,5,10.17,8.56,10.09,A
3881,12,11.84,7.52,6.14,C
7938,6,6.55,5.04,6.32,D
13004,7,5.66,10.17,14.92,B
6141,14,10.3,6.01,5.52,C
9082,11,11.96,9.46,13.14,D
5866,13,12.6,12.85,5.23,C
7539,7,12.52,14.85,8.41,D
18095,12,13.27,12.11,14.41,D
9182,13,10.85,12.77,10.3,F
16314,12,9.8,10.93,12.03,D
10679,9,11.3,14.95,5.34,F
1003,9,14.75,7.26,10.03,E
11816,11,6.62,7.86,6.42,C
16791,12,10.69,8.45,12.07,D
460,5,8.22,5.03,12.36,A
6708,7,8.63,7.45,8.96,D
16582,8,14.25,8.63,8.64,E
3359,6,14.72,8.71,11.04,E
4282,15,11.84,13.51,6.94,F
1934,9,11.28,5.87,13.99,A
8694,15,14.77,14.28,10.12,C
17041,6,12.45,11.74,8.81,A
1233,14,6.86,9.81,6.85,F
15874,15,11.33,14.28,12.06,F
17284,8,6.72,13.26,12.74,B
1937,6,8.32,5.41,6.86,E
17695,14,6.67,12.47,10.7,F
14891,8,5.44,5.41,13.1,A
14481,10,7.69,12.71,14.28,B
9697,15,14.35,14.94,5.18,C
7392,11,13.29,10.81,14.58,A
2123,8,14.63,10.45,6.91,E
10089,7,14.22,11.84,9.58,A
16096,9,7.04,7.3,13.51,A
7062,8,13.78,9.66,6.51,E
3041,7,7.24,5.19,9.87,A
12039,11,6.17,13.68,6.72,F
12357,12,13.39,10.24,13.82,D
1686,7,14.47,5.48,7.79,E
11475,6,11.78,14.03,8.52,D
11249,5,12.14,6.72,12.17,A
8241,8,8.9,9.13,7.29,D
12772,14,13.07,10.96,14.28,D
367,12,14.95,6.35,8.77,E
14587,12,6.74,8.95,8.07,F
8249,7,10.77,14.76,5.2,F
2293,13,10.43,13.25,9.61,F
13925,8,5.5,9.68,6.7,F
19751,9,5.92,13.36,12.81,B
13081,5,14.01,9.34,12.6,A
2122,13,12.1,7.18,12.54,E
13493,7,14.15,12.21,12.84,A
14758,10,12.24,12.63,9.82,D
7705,13,7.3,14.17,10.66,F
15812,14,5.81,12.94,12.99,F
7315,9,13.68,5.73,12.45,E
8092,7,6.1,10.33,14.33,B
5427,7,5.51,10.75,14.44,B
2094,13,5.61,13.02,9.53,F
16095,9,6.47,12.55,7.16,F
4329,15,5.2,5.36,5.92,C
17299,8,6.12,5.28,10.71,A
19623,15,8.87,8.34,7.17,C
1702,7,8.1,13.59,13.06,B
14201,7,11.68,6.54,6.51,E
15103,9,13.94,11.09,5.52,C
1812,8,5.85,7.11,10.38,D
9815,5,9.7,12.65,8.35,B
4897,10,13.55,10.04,12.92,A
10046,10,7.14,11.8,12.62,B
5866,13,9.17,7.19,11.19,D
9386,5,8.56,6.36,14.69,A
14641,14,6.79,11.15,7.03,F
18448,14,5.32,6.69,9.34,F
2620,8,13.27,11.85,13.47,A
9232,9,8.5,7.59,11.34,D
10501,7,5.8,9.74,5.05,F
12694,7,6.71,11.13,11.72,B
2889,14,5.5,7.18,5.08,C
7537,15,8.69,14.8,11.26,F
8890,10,12.69,10.95,13.4,A
3581,12,8.12,9.91,14.01,B
4054,11,6.45,8.35,6.43,F
7608,12,9.29,9.05,13.34,D
16037,14,7.79,7.66,5.6,C
9002,11,14.83,10.05,8.06,C
2561,6,13.21,6.43,10.24,E
6946,8,6.69,7.38,8.23,D
1259,11,5.01,13.22,12.19,B
5121,11,5.28,12.0,9.92,F
4540,9,7.87,11.32,7.69,D
16135,7,12.01,11.96,8.75,D
8810,15,7.94,9.66,11.82,F
19296,9,7.69,7.65,13.1,A
14421,8,11.05,11.22,8.12,D
9611,12,10.81,5.08,10.0,E
13237,9,13.07,8.7,5.34,C
3596,11,11.61,5.87,8.63,E
2677,13,11.45,12.64,6.54,C
19536,12,10.49,8.14,15.0,A
1778,10,6.54,14.71,13.24,B
15319,7,5.63,6.24,8.17,D
19518,12,6.76,8.33,14.22,D
10037,9,5.56,7.6,5.54,D
15466,9,6.68,14.71,9.21,B
4296,11,9.06,11.35,11.64,D
10640,11,12.96,14.25,13.41,D
4061,11,5.31,5.12,7.94,D
7295,5,7.3,8.18,12.48,A
7101,9,10.27,6.04,9.22,E
12762,6,10.43,14.01,13.14,B
6778,11,14.68,7.07,13.83,E
19274,15,12.35,11.68,5.72,C
10848,11,13.39,7.78,14.14,E
12386,9,9.08,14.47,14.94,B
7247,5,14.48,6.52,7.25,E
5685,6,6.79,10.46,5.71,D
5668,14,14.4,5.48,14.69,E
17266,12,10.16,12.43,7.33,F
13624,6,10.56,13.84,14.74,B
15655,14,6.43,9.31,7.92,F
12921,14,7.9,7.51,12.91,D
12627,5,13.35,14.91,5.9,D
15784,7,9.06,7.96,5.3,D
15028,5,11.81,13.6,10.58,A
10623,9,13.33,11.98,11.85,A
18893,7,12.05,7.97,11.83,A
2906,6,6.61,5.69,12.07,A
8092,11,6.18,7.79,14.63,B
9373,8,10.58,13.35,9.67,D
1134,5,9.58,11.52,10.3,A
7630,6,6.46,11.89,5.68,F
14251,6,7.68,8.73,9.8,A
16536,7,11.57,12.26,5.62,D
6584,9,14.14,5.85,12.77,E
14643,6,6.06,13.83,12.28,B
9375,7,7.51,10.13,5.86,D
11992,8,7.73,10.66,13.46,B
2152,9,11.35,12.5,7.79,D
7029,12,13.66,8.69,7.23,C
13689,7,12.71,8.56,10.85,A
17596,7,5.57,5.47,11.49,A
11557,10,7.63,5.93,12.73,A
17833,15,10.31,7.27,7.64,C
1429,7,7.47,7.08,11.77,A
3710,10,10.9,8.38,12.03,D
9042,15,13.14,13.61,10.19,F
2997,12,5.13,14.78,13.04,B
8849,10,5.78,9.31,7.05,F
17570,15,11.45,11.84,12.21,D
14853,10,11.4,9.05,8.54,D
8587,9,10.76,9.89,10.22,D
8167,9,7.45,9.48,10.02,D
11208,7,10.1,5.38,14.49,A
529,12,14.84,10.13,10.77,E
4213,13,7.15,6.35,11.85,D
11266,9,13.24,8.84,6.17,C
4968,5,10.83,11.79,10.76,A
14154,15,11.34,8.83,11.45,C
3438,8,10.59,10.74,11.29,A
17166,10,13.47,6.68,5.24,C
19789,14,6.28,14.37,10.67,F
1754,8,14.65,10.6,9.53,E
10486,7,5.11,5.8,14.2,A
8598,13,5.54,10.05,10.8,F
17405,14,9.3,12.42,11.43,F
14351,11,5.47,11.94,14.01,B
19662,5,8.59,6.81,13.42,A
3990,10,8.42,5.05,10.17,E
7648,8,11.33,6.34,8.13,E
12389,9,13.23,11.6,12.3,A
11598,11,13.12,5.96,8.06,E
14030,8,7.68,5.8,12.85,A
14417,9,14.35,8.66,7.18,E
18511,7,11.59,5.19,11.84,E
14413,14,11.84,8.28,13.04,E
3812,10,9.85,8.7,10.02,D
5703,11,11.58,14.28,5.65,F
19443,10,13.64,9.01,12.14,E
3546,13,5.2,7.3,12.95,D
11524,15,9.31,14.62,8.2,F
9439,10,8.85,12.92,10.87,B
13446,6,9.45,10.21,8.64,D
2405,10,12.5,5.08,11.34,E
2854,6,10.43,9.55,7.49,D
18851,6,7.58,10.23,9.42,B
17291,12,12.06,10.9,10.98,D
16142,5,10.73,12.8,7.99,D
11713,9,14.28,12.76,12.23,A
11825,9,5.51,5.35,13.43,A
8408,15,10.19,7.61,13.51,D
7973,10,10.26,9.95,11.44,D
21,12,14.28,6.87,8.76,E
19163,7,5.95,12.53,10.07,B
8663,7,5.09,14.14,13.75,B
10153,14,5.06,5.17,5.02,C
8359,10,11.98,7.83,6.99,C
12537,14,10.95,10.52,5.47,C
19918,7,14.36,13.37,6.79,D
7424,11,14.45,13.64,5.02,C
897,5,10.59,5.33,10.39,A
13335,14,5.27,11.56,9.08,F
6967,13,8.3,7.35,6.71,C
8437,11,11.78,8.38,14.7,A
17344,7,12.55,7.48,9.41,E
17088,12,5.57,5.89,6.06,C
12521,14,14.74,6.54,12.24,E
132,7,11.1,12.16,9.93,D
2348,11,7.94,13.38,11.7,B
17284,5,5.47,13.54,8.58,B
16287,11,14.53,9.77,14.22,E
6060,13,10.26,6.03,8.86,C
2882,13,14.61,10.52,8.43,C
7958,5,13.24,9.4,10.04,A
8213,13,8.86,12.99,7.9,F
18475,7,14.65,11.7,13.32,A
18586,8,12.2,7.4,10.95,E
604,11,13.95,9.38,10.37,E
17657,11,11.97,9.21,5.49,C
16135,5,13.18,9.59,8.06,E
6290,8,13.49,9.81,10.29,E
17418,8,12.56,14.83,13.27,B
19561,8,8.73,9.02,13.96,A
3723,6,5.64,10.79,13.1,B
15421,5,10.58,14.27,12.24,B
18189,12,14.58,13.09,7.83,C
17464,9,5.7,5.15,5.33,C
17036,11,11.13,5.44,14.72,E
13161,5,12.04,7.13,5.73,E
7465,7,6.94,8.52,8.26,D
14811,10,7.58,12.79,6.11,F
4206,5,9.35,7.41,5.84,E
6723,6,13.99,12.57,9.28,A
7691,12,7.13,13.47,10.1,F
9449,7,13.81,6.5,5.78,E
6604,13,5.98,8.51,7.33,F
15827,8,9.2,8.75,11.69,A
18665,13,8.81,8.92,11.05,D
19394,14,14.52,13.61,5.4,C
11331,11,6.06,5.41,11.47,D
19473,8,8.53,9.93,11.65,A
3099,13,14.0,5.39,10.51,E
15269,8,10.96,7.76,6.23,E
10188,12,9.02,10.72,11.52,D
17483,14,11.29,9.18,14.23,D
6021,7,14.21,8.74,9.75,E
935,10,9.43,11.46,10.36,D
4748,6,14.71,6.41,11.51,E
6792,14,7.74,7.21,8.57,C
18053,8,9.9,11.73,12.09,B
2393,11,6.15,10.08,13.19,B
3849,9,13.11,5.21,7.24,E
18756,8,6.98,6.46,14.13,A
15231,8,6.25,11.49,9.84,B
11933,7,13.76,7.8,7.11,E
4435,14,5.27,5.4,12.06,D
18288,14,9.95,13.12,6.98,F
14037,15,9.52,6.59,8.31,C
16622,6,11.93,11.74,7.8,D
12724,7,13.92,12.23,9.04,D
1800,8,9.18,6.18,8.64,E
9074,12,9.16,13.49,8.35,F
7307,11,8.48,8.59,13.91,D
3918,7,5.94,13.16,8.34,B
19528,13,11.35,9.65,12.33,D
15865,5,6.29,8.7,5.54,D
4548,14,11.22,12.02,8.42,F
2081,14,9.09,11.65,12.65,F
3014,12,7.0,7.55,12.11,D
9010,5,12.49,8.05,8.94,E
14576,15,10.43,9.26,7.43,C
6924,11,7.32,7.26,5.44,C
19274,7,8.87,8.09,8.74,D
3767,15,8.18,14.27,9.04,F
17727,14,7.02,9.32,14.21,D
9587,6,9.45,5.08,7.36,E
1375,6,12.21,11.34,10.46,A
13168,9,5.37,6.06,6.05,D
2292,12,10.28,8.11,12.19,D
19781,13,9.9,9.19,13.09,D
7601,15,14.13,9.82,7.14,C
7618,12,14.53,5.3,8.11,E
12451,5,11.89,5.81,12.86,A
11145,10,5.35,5.6,13.52,A
14692,9,13.73,8.41,12.74,E
6864,12,13.09,7.63,8.33,C
11623,12,6.52,6.49,7.52,C
14677,7,6.67,5.24,12.97,A
13516,5,11.29,9.3,8.2,A
2886,10,5.83,5.79,10.08,D
3624,11,14.09,8.47,12.89,E
3046,9,5.69,8.81,14.6,B
2697,12,6.31,13.95,11.99,B
9716,15,10.61,8.79,10.41,C
14992,11,9.8,6.57,13.19,E
16958,12,10.52,11.55,12.44,D
4649,10,10.07,12.76,11.84,B
14979,5,11.24,6.19,6.03,E
16541,10,9.19,14.6,7.76,F
10004,7,13.63,8.04,7.89,E
2953,13,12.64,12.71,6.83,C
18029,15,9.23,13.23,11.82,F
16164,10,14.51,7.3,12.08,E
10982,14,7.89,12.74,12.02,F
6548,13,8.04,5.07,13.13,D
16074,12,5.25,14.63,10.41,F
8014,10,8.81,10.43,14.65,B
5999,5,8.38,14.97,14.44,B
13115,9,5.02,11.75,8.54,B
16896,9,14.43,10.82,10.11,E
1102,13,8.08,12.01,10.62,F
12331,11,6.35,9.26,14.78,B
9139,10,9.1,12.44,14.15,B
6597,5,12.4,7.3,11.13,A
6570,8,6.32,14.22,8.59,B
5588,5,12.14,12.58,7.23,D
15230,12,12.85,9.25,9.17,C
4376,6,11.37,7.58,10.16,A
17659,13,12.04,8.06,14.86,E
6374,10,5.05,14.09,8.54,F
12100,9,13.76,6.25,14.25,E
18378,9,12.53,5.66,8.33,E
6002,13,13.05,8.76,11.12,E
8011,15,5.73,6.25,11.7,D
14605,14,9.61,8.67,8.99,C
17120,11,12.65,5.65,11.86,E
17317,9,12.72,13.5,11.38,D
609,9,10.13,14.01,13.92,B
12487,6,11.93,10.19,8.73,A
10310,7,14.4,12.04,7.15,E
8400,12,14.77,13.39,5.07,C
19940,11,7.19,13.52,8.94,F
915,7,12.31,13.97,5.6,D
5140,13,12.94,13.7,14.3,D
17860,12,11.3,8.15,7.74,C
16052,8,9.31,11.46,12.44,B
3322,10,8.98,7.55,7.27,C
17676,9,11.97,7.83,11.16,E
1052,13,6.69,13.69,8.63,F
12589,5,7.88,7.7,11.37,A
6067,12,6.65,14.78,10.38,F
11858,11,13.32,11.9,8.82,D
19278,10,12.03,7.26,5.81,C
6100,14,12.47,8.96,7.64,C
3311,8,5.95,14.88,11.88,B
6125,13,11.72,11.17,9.53,C
2669,8,8.05,10.95,5.13,F
2589,12,13.11,14.01,13.13,D
9306,9,9.6,11.01,8.03,D
10412,8,11.95,8.17,8.39,E
6192,12,9.07,6.75,9.79,D
12164,15,7.09,7.34,8.64,C
657,11,12.82,14.08,11.8,D
15287,10,13.61,9.94,9.3,E
11358,7,5.29,10.98,6.38,F
19680,6,12.77,6.0,14.68,A
1232,9,10.45,8.73,11.83,A
12613,10,9.02,9.67,8.67,D
11139,13,5.47,14.62,14.13,B
7218,8,8.4,14.82,9.51,B
1130,12,9.22,9.65,7.78,C
17813,13,11.38,12.62,11.45,D
8599,8,5.72,6.48,14.3,A
3989,9,12.84,8.05,12.68,E
9148,15,14.69,7.49,11.87,E
3651,8,7.38,13.13,10.63,B
4734,14,7.4,6.93,8.91,C
284,15,6.8,7.61,10.65,F
1837,11,12.56,6.01,12.63,E
8281,13,7.99,11.19,9.51,F
6363,10,12.41,5.2,14.15,E
17074,10,13.96,5.88,5.21,E
7884,7,7.71,7.17,11.26,A
7372,10,13.29,10.25,8.78,E
3100,9,8.21,13.79,6.62,F
15390,13,8.65,14.6,13.5,B
2992,15,9.18,11.7,12.67,F
14885,12,8.88,5.34,12.83,E
12813,12,13.84,7.26,5.72,C
2553,15,11.33,8.33,13.79,D
2189,15,5.29,9.78,9.73,F
8342,8,13.66,14.11,6.83,D
15865,9,10.12,14.03,14.55,B
9280,14,8.85,12.21,6.21,F
7919,5,9.09,11.23,13.6,A
7590,10,11.05,9.64,5.55,C
15462,9,6.98,12.82,7.4,F
14311,5,14.8,9.0,9.49,E
11144,7,14.61,7.91,10.64,E
12709,15,8.18,13.02,10.22,F
16046,10,12.77,8.86,5.29,C
402,11,7.33,12.34,9.84,F
11732,11,13.05,7.51,13.54,E
15859,15,11.89,7.43,6.83,C
8374,9,12.28,12.96,13.01,A
9078,6,6.05,7.33,7.36,D
266,7,8.84,13.86,8.87,B
19872,6,5.14,5.22,10.9,A
16809,8,11.76,11.45,7.66,D
5934,14,8.8,14.49,11.5,F
7509,15,9.35,7.91,12.55,D
4790,8,13.54,8.14,5.73,E
16384,11,5.13,7.79,5.83,F
1552,14,5.65,11.97,11.26,F
18507,8,9.78,13.27,5.14,F
19849,14,9.75,12.18,10.72,F
10839,9,9.88,9.03,7.87,D
8813,5,9.08,14.63,8.49,B
17523,5,12.27,14.35,11.33,A
5167,8,10.76,9.95,8.86,D
552,7,9.44,12.5,5.16,D
6479,11,13.61,14.5,6.81,F
6804,5,8.93,14.12,13.1,B
15994,13,11.58,10.61,10.66,D
10274,13,6.81,13.69,12.8,B
2620,5,11.88,11.93,14.81,A
9910,9,7.03,10.05,9.44,D
16419,10,9.62,12.73,11.85,B
7345,6,6.42,10.13,6.11,D
17500,9,12.3,10.55,14.22,A
3685,8,10.09,11.99,8.87,D
1593,8,11.4,6.91,11.21,E
19395,5,8.79,11.48,14.57,A
11509,15,14.72,9.31,5.02,C
9858,11,7.69,7.79,11.19,D
16102,12,12.71,7.24,11.32,E
17061,10,14.89,7.51,13.34,E
10575,9,12.74,8.28,11.12,E
1244,15,10.34,11.17,7.68,C
6877,15,8.75,7.71,11.98,D
7628,11,9.82,6.13,6.46,C
5481,15,14.06,14.98,5.59,C
971,14,13.27,10.77,12.42,D
7976,9,9.92,6.82,13.74,A
17911,9,11.81,12.18,7.62,D
17507,13,9.23,13.5,7.03,F
18053,12,11.63,10.09,12.22,D
16858,8,5.36,14.41,13.98,B
17960,7,7.91,9.3,9.84,D
18859,14,8.46,9.46,10.16,F
16475,13,9.07,7.4,5.98,C
3011,13,11.54,9.16,7.44,C
805,10,8.04,7.45,6.14,C
1007,13,5.75,5.62,5.98,C
19360,5,12.57,11.73,14.0,A
1908,13,7.79,5.45,12.56,D
19507,13,12.09,9.25,11.32,D
5546,9,10.13,7.32,13.07,A
104,7,12.64,8.58,12.71,A
17375,12,8.45,14.94,5.76,F
8013,9,14.49,10.53,6.91,E
10108,7,9.42,6.12,11.56,A
13818,11,11.83,9.48,8.37,C
9707,7,7.09,6.42,12.95,A
17818,12,7.98,14.35,13.65,B
14709,14,11.83,9.18,11.3,C
10028,15,14.67,9.98,10.88,C
14651,12,8.22,10.57,14.24,B
2205,7,7.97,8.73,11.62,A
8160,8,5.54,10.02,14.83,B
18264,14,7.88,8.26,6.95,C
10427,14,9.74,10.32,8.66,C
5302,9,10.72,7.79,13.31,A
7636,11,11.34,5.99,12.73,E
3808,6,7.37,13.7,8.41,B
8618,12,5.78,9.08,10.18,F
9241,7,9.91,8.05,7.09,D
5807,10,10.86,6.76,8.73,E
12163,15,13.58,13.44,14.34,D
5429,5,5.11,12.9,13.61,B
11583,12,12.84,11.08,13.26,D
18981,7,10.43,14.61,9.19,B
12000,5,10.13,10.96,11.58,A
19151,12,14.24,14.84,12.04,D
11328,14,11.64,9.01,6.06,C
4465,6,12.08,10.42,14.43,A
319,10,8.2,9.16,9.7,D
9758,6,14.14,10.96,7.88,E
17336,14,6.36,9.16,7.39,F
14825,7,9.63,13.77,9.62,B
12516,11,7.21,12.59,10.34,F
13019,15,8.43,8.16,6.5,C
13115,14,14.17,7.65,10.45,E
17727,13,10.07,6.06,10.27,C
14957,9,8.47,5.3,9.29,E
17610,11,7.9,5.36,14.46,A
707,9,8.04,5.91,8.11,D
13839,6,5.51,13.58,9.1,B
352,9,5.32,9.59,7.17,F
15084,8,7.07,10.22,8.09,D
14655,15,11.24,11.61,8.02,C
7152,11,6.47,14.78,9.51,F
17173,7,9.87,10.1,5.09,D
12264,14,14.75,7.88,13.67,E
9926,11,10.65,12.03,11.81,D
13704,15,6.61,6.57,8.98,C
15124,12,11.0,8.99,7.42,C
6994,13,12.62,14.42,7.27,F
8704,6,10.27,13.06,8.33,B
